,global ASI
2623,2.333568178311806
2624,2.442786836552785
2625,2.4873924213780243
2626,2.447195162339325
2627,2.371629996551958
2628,2.292312321442082
2629,2.4628507335264045
2630,2.7499105689558525
2631,2.5743529619935495
2632,2.120123810725514
2633,2.177099098162129
2634,2.4707505421746427
2635,2.619532332160011
2636,2.3165987763469333
2637,2.1618830183425395
2638,2.415703436746323
2639,2.5285293743244956
2640,2.1642869959284323
2641,2.2136158396787167
2642,2.6440438447620824
2643,2.721618961508157
2644,2.2894286338333627
2645,2.2435897049431133
2646,2.3766492504150647
2647,2.40170572018609
2648,2.5838981206940486
2649,2.3819852145116047
2650,2.3410215800923933
2651,2.293453252907131
2652,2.5409912202058673
2653,2.560606904002951
2654,2.336560865239286
2655,2.3326325064814895
2656,2.418826302204627
2657,2.5867033350988304
2658,2.32302361398813
2659,2.472628111909773
2660,2.457373639529307
2661,2.09221884794095
2662,1.9294394477336936
2663,2.221238776383727
2664,2.494976819761141
2665,2.312887701458262
2666,2.2721164066023016
2667,2.4234581099619206
2668,2.268328642667785
2669,2.323044776046174
2670,2.408344664639757
2671,2.348085681052564
2672,2.462227252538372
2673,2.7503663132413267
2674,2.5804553622363295
2675,2.4151548552272875
2676,2.4534903788721105
2677,2.6104536356833634
2678,2.143403776877045
2679,2.0714342631154445
2680,2.179384653256286
2681,2.1203596932253235
2682,2.170212904940069
2683,2.200818393460231
2684,2.0976405167649763
2685,2.1386820207928317
2686,2.1130713918782984
2687,2.069335333679108
2688,2.1303608084995487
2689,2.172596480721671
2690,2.128367831429841
2691,1.9225349026756144
2692,1.8500337232645427
2693,2.0407613781962004
2694,2.1253472787270526
2695,1.8614702596909911
2696,1.898453187594884
2697,2.2013544318871388
2698,2.2714024442379315
2699,2.063542996370939
2700,2.0096483823414646
2701,2.095643248560977
2702,1.9020767884563194
2703,1.8751026572262768
2704,1.9127587645134547
2705,2.216281151843045
2706,1.9554259896464277
2707,1.7795152875046605
2708,1.8879239290944612
2709,2.0305170640194277
2710,2.1788569645325957
2711,2.3509849470634787
2712,2.5038314737514256
2713,2.475301446849965
2714,2.36266354507058
2715,2.2260822428547864
2716,2.2977400284469773
2717,2.269916484373157
2718,1.7564633987981546
2719,1.8446208911701687
2720,2.0312859093072957
2721,1.9725978505253619
2722,2.035721513972033
2723,1.9529475399708103
2724,1.8870068197862666
2725,1.7547053286836665
2726,1.9885501549536202
2727,2.0351098177030433
2728,1.8806225131162344
2729,2.0610689851829327
2730,2.1711511475417207
2731,2.1890856490292685
2732,1.7913399385819648
2733,1.6455752527473946
2734,1.8771349852105148
2735,1.8312909676133982
2736,1.863782744715959
2737,1.9199188011713115
2738,1.8894791480818856
2739,2.175279283703928
2740,2.033878734160282
2741,1.6795163581094132
2742,1.8571014655277034
2743,1.9692017097505783
2744,2.226234856631231
2745,2.2174506779832974
2746,1.972160462729182
2747,1.8514987543929493
2748,1.8777008937314634
2749,1.9218374959407023
2750,1.9672079485687408
2751,2.0709135147862336
2752,2.0752319930056355
2753,1.9074230810855342
2754,1.7712561520605559
2755,1.6741284968640462
2756,1.827817242718035
2757,1.9405118183142955
2758,2.438726829080899
2759,2.0823237373271257
2760,2.063574435967941
2761,2.0218804516884363
2762,2.057994145088621
2763,2.0174391978828377
2764,1.9394266596977892
2765,1.9195260474543834
2766,2.2796112914927753
2767,2.110477172602108
2768,1.9908712116906848
2769,2.1704492333600833
2770,2.1872133532672993
2771,2.2989133825939168
2772,2.0721815851801555
2773,1.8883244412869302
2774,2.134115621993767
2775,2.1795280648854787
2776,2.0990759005862665
2777,2.157558385353502
2778,2.0922363291881854
2779,1.8785836857164644
2780,1.9096965932862529
2781,1.954275870428958
2782,2.050949339913031
2783,2.051558249316937
2784,1.9184755111928278
2785,2.0720858842141228
2786,1.8624328703561661
2787,1.9761120554877738
2788,2.028460785108147
2789,2.026159296448232
2790,2.1022367126428545
2791,1.940731432347503
2792,1.623517209735328
2793,1.915032915958543
2794,2.1308496914353596
2795,2.2019308855254427
2796,2.0072342487049837
2797,1.9207489178945303
2798,1.9136198921734622
2799,2.0455955678992845
2800,2.023269682617395
2801,1.8938445379891706
2802,1.8986770968658155
2803,2.0398029711837826
2804,2.0722172192472903
2805,2.0931504582607867
2806,2.248107608703148
2807,2.2281696793274066
2808,2.133318231460552
2809,1.8972234612124885
2810,1.9932752041088664
2811,1.9052176940813286
2812,1.9890343385823217
2813,2.025777941731364
2814,2.0861405427543205
2815,1.9637626229753138
2816,2.0012064985049736
2817,2.01353796207659
2818,1.8231732778090874
2819,1.9480152366795602
2820,2.222805400067946
2821,2.0242877722683166
2822,2.0542519672119854
2823,2.1028702456370714
2824,2.1030173816541806
2825,1.8806754093775835
2826,1.5803555730642085
2827,1.7730294204473107
2828,2.055115863743594
2829,2.0997752775447727
2830,1.9402436427476282
2831,1.9513080810275891
2832,2.0885673698132976
2833,2.1208655474913316
2834,1.943975351394657
2835,1.9256252911435154
2836,1.939502885321444
2837,2.024211700886715
2838,1.9404792533196242
2839,1.9700569596915356
2840,2.132143924987781
2841,2.0147666428482096
2842,1.9494484283903775
2843,1.7998103724193375
2844,1.9019242257698272
2845,1.9492805581333863
2846,2.1396476847622683
2847,2.103405331846584
2848,1.8550445017823496
2849,1.9508101979316192
2850,2.011064203027074
2851,1.9641636273612155
2852,1.9539619464101357
2853,1.946575004873525
2854,1.9133774098627208
2855,1.976417297868446
2856,1.905919572621534
2857,1.9637907012177769
2858,2.1464610424048134
2859,2.0244498216546596
2860,1.995782415275687
2861,2.018473924878291
2862,2.058281695184312
2863,2.022421099572721
2864,1.9354543217465803
2865,1.9030696083674827
2866,2.0326236049263517
2867,2.0442480078341183
2868,1.9813462465611535
2869,2.0338803140897577
2870,1.9992211344830997
2871,1.766413773741906
2872,1.8248083534381005
2873,1.7895978469302758
2874,1.8367752187246613
2875,1.9672681551258615
2876,2.043796296103917
2877,2.019104923809692
2878,1.9259909039786551
2879,1.907911112415147
2880,2.138769558211497
2881,2.0914011477133494
2882,1.9606358513716722
2883,1.9919997510296967
2884,1.695115721088171
2885,1.668264720307729
2886,1.8217404663408299
2887,1.5527398764942764
2888,1.6154070048985798
2889,2.1315985996266464
2890,1.9964360194419977
2891,1.9389482488531302
2892,1.8362583449213832
2893,1.8250643735268821
2894,2.0886690511126402
2895,2.1751892770456416
2896,2.101508927376372
2897,1.9594584187638355
2898,1.986227000105049
2899,2.053141708028409
2900,1.9420935909216979
2901,1.8331498154192873
2902,1.7940545269441228
2903,2.061028034524167
2904,2.2178016768768454
2905,2.0759826957821956
2906,2.120423417489155
2907,2.0217910751401056
2908,1.921197733340673
2909,1.9537261352135642
2910,2.0624451469349965
2911,2.1742532451155285
2912,2.3660279396359427
2913,2.2112272012631125
2914,2.1288475941918192
2915,2.089961716738464
2916,2.1867682806306408
2917,2.05970770437453
2918,2.043759472597707
2919,2.1464636541083673
2920,2.1987763792326147
2921,2.1793598449156653
2922,2.1966210432012567
2923,2.299874490448864
2924,2.1943902923970358
2925,2.3539980736782296
2926,2.526090544635454
2927,2.286803510796005
2928,2.336181329088689
2929,2.0971025612580134
2930,1.9289979902029433
2931,2.013449458456579
2932,2.0759687725663394
2933,2.1447623396245916
2934,2.213258891444179
2935,2.3279826181840826
2936,2.046112963738235
2937,2.1060094137982786
2938,2.5097116274363467
2939,2.42677283457419
2940,2.1166643507997724
2941,2.1415029420043354
2942,2.161860904153905
2943,2.1476527900238116
2944,2.3047361866423364
2945,2.3077946162631453
2946,2.1414398049912524
2947,1.9238430896581704
2948,2.0658014415462485
2949,2.118875435254732
2950,2.0733182624872026
2951,2.1373754720213394
2952,2.313701735019508
2953,2.3645558844613084
2954,2.187547446352918
2955,2.242054859321503
2956,2.319177021769518
2957,2.3948696105908045
2958,2.2258348385202664
2959,2.125962851752459
2960,2.280523759373012
2961,2.436481294086562
2962,2.242580938370961
2963,2.3159107571656894
2964,2.1319160577942267
2965,2.103609639928638
2966,2.1890548950500404
2967,2.3130587888780387
2968,2.269587092975973
2969,2.1658223850024734
2970,2.323329947687054
2971,2.3860280362617714
2972,2.4156032601165274
2973,2.127583561860034
2974,2.024913397708951
2975,2.0514364752219634
2976,2.239791174437861
2977,2.313606197066566
2978,2.2816517887540413
2979,1.9893418326647283
2980,2.1270131117433877
2981,1.9747026200459898
2982,1.9332594817213327
2983,2.1683443768370956
2984,2.1285895609349557
2985,2.0891720339566078
2986,2.0126494457717565
2987,2.302423227612606
2988,2.346112253397218
2989,2.2676214534401917
2990,2.048880285469508
2991,2.0556032614812083
2992,2.088254914481912
2993,1.9620059771069835
2994,1.9855800010078648
2995,2.0256396648498725
2996,2.1360153146968393
2997,2.101368528265283
2998,2.0213338412884756
2999,2.2916510462837425
3000,2.1919839406035133
3001,2.0503995572676765
3002,2.0615100558238084
3003,2.091757010158252
3004,2.1653832120544196
3005,2.2455715837453702
3006,1.9958473304553555
3007,2.0190572679831305
3008,2.1582921440939393
3009,2.113466526306345
3010,2.1508534199517797
3011,2.3903097866371
3012,2.1930366069259506
3013,2.352125547529784
3014,2.4469639419679856
3015,2.4591937484194557
3016,2.2187484013290755
3017,2.206291997765111
3018,2.4562170402957264
3019,2.279719636353494
3020,2.025612945510972
3021,2.089724915648455
3022,1.8434322308897308
3023,2.169333606048142
3024,2.0991837202882313
3025,1.8765901312884639
3026,1.8650124838415834
3027,1.9866425448618745
3028,2.122115704127372
3029,2.129727446597606
3030,2.3368258755290467
3031,2.4049402604336194
3032,2.0947255747364038
3033,1.8786900895123437
3034,2.0974143036470534
3035,2.0586744749011077
3036,2.1270620288847795
3037,2.163931226402547
3038,2.165275074024082
3039,2.178374858039496
3040,1.972775949827423
3041,2.041615075506506
3042,2.074452482215461
3043,2.1269213242735976
3044,2.1849520794525557
3045,2.0540344980362035
3046,2.0829009701390837
3047,2.105101474857432
3048,2.0650402154219045
3049,2.177951770069865
3050,1.92809295016214
3051,1.9343396501038084
3052,2.0416972854011304
3053,2.0585769406104593
3054,2.1012387195134896
3055,1.9964730680020863
3056,2.0429769962845916
3057,1.6915887686357962
3058,1.70717534312163
3059,1.9309301738987483
3060,2.114413714398408
3061,2.243266794861144
3062,2.1636019679982814
3063,2.079096073830946
3064,2.0337109133347373
3065,2.2241421592782604
3066,2.0379084179723495
3067,2.051300804733676
3068,2.004924020158819
3069,1.8564607776320714
3070,1.70975456351607
3071,1.704546709462467
3072,1.9051334608402193
3073,2.1748078890019706
3074,2.138817564684574
3075,2.188035219336947
3076,2.0777092650820963
3077,2.054790924941756
3078,1.862027921860096
3079,1.8279831005524665
3080,1.7778423177831122
3081,2.0074048468699335
3082,2.0314344333211367
3083,1.989615779733638
3084,1.8961756118081197
3085,1.8104595426592034
3086,1.9928371105050706
3087,2.093243186529452
3088,2.052509548665086
3089,1.9136583451981715
3090,1.917817838064109
3091,1.7990871976954286
3092,1.7954321189673794
3093,1.8106406018117525
3094,1.8931233281569348
3095,2.1299287069390984
3096,2.5645465687994715
3097,2.2819127118682228
3098,2.0972068530138053
3099,2.06654860663072
3100,2.055127664774026
3101,1.9493222489875335
3102,2.0030411557752523
3103,1.9409982639808596
3104,1.8969562396794784
3105,2.146311452305073
3106,2.2495289089545207
3107,2.201723966708698
3108,2.195362767821055
3109,1.8375954109455854
3110,1.907625785696954
3111,2.099283284147967
3112,2.031643474853997
3113,2.050185443093822
3114,1.7338440857601083
3115,1.553376185129684
3116,1.892297659326964
3117,1.9252776765830995
3118,1.8718154046367048
3119,1.8683017705744334
3120,1.8243693183684142
3121,1.9870733842901562
3122,2.142745005255515
3123,2.1434953262164624
3124,2.003822834877146
3125,1.961259743825941
3126,1.775440037034175
3127,1.9850309054253514
3128,2.1188480978966404
3129,1.704030687414035
3130,1.9379182778278792
3131,2.046375033523491
3132,1.9482725449435925
3133,1.9614449669214464
3134,1.8343175241081662
3135,1.9199419513192966
3136,2.040256651558701
3137,1.8876935645848056
3138,1.7351254065987407
3139,1.8082646629585848
3140,2.162784385546306
3141,2.045297675260237
3142,1.9255580177968117
3143,1.7948572534008873
3144,1.793912829079979
3145,1.7915493835438996
3146,1.7121427659466943
3147,1.6253295777853152
3148,1.542295019513713
3149,1.5845507422308769
3150,1.6935480181951243
3151,1.7836404778590762
3152,1.7330695886787748
3153,1.7715834031314925
3154,1.7614582838933457
3155,1.877515076697525
3156,2.139572459414766
3157,1.9502810565285158
3158,1.798267472653089
3159,1.8116517650305026
3160,1.6153932779905888
3161,1.6498426178323995
3162,1.8204853725623444
3163,2.1143878320495797
3164,2.288661298080895
3165,2.256779884759353
3166,2.1507544484584367
3167,1.8620553408598353
3168,1.8929981040750077
3169,1.9606922193713545
3170,1.8335241508946878
3171,1.600215898474293
3172,1.582339200098632
3173,1.5452171385196112
3174,1.5558759250403502
3175,1.6008676692186148
3176,1.588920342735566
3177,1.7703368464594273
3178,1.8774736704354782
3179,1.9912188555032837
3180,1.8081851820367143
3181,1.5058121311489405
3182,1.5153662793444902
3183,1.7032690575787486
3184,1.7365019433560542
3185,1.7706909342259216
3186,1.9065107678087834
3187,1.749806757957684
3188,1.610020787240211
3189,1.595453668347823
3190,1.6342153006838247
3191,1.7855346918713284
3192,1.8090996584459789
3193,1.8498188122157968
3194,1.5922964721561697
3195,1.6431367817946687
3196,1.8245305967524046
3197,1.8438875446718872
3198,1.849558137736388
3199,1.4728953344753297
3200,1.503798227655641
3201,1.6596436702115716
3202,1.87064478232476
3203,1.8928887811447128
3204,1.992523836440424
3205,1.8295392173603713
3206,1.8001292836230918
3207,1.9809515487041514
3208,1.7693891071713466
3209,1.6485421529626105
3210,1.6902017907039615
3211,1.7636117752392975
3212,1.5909938673687518
3213,1.494788879606216
3214,1.6129054261347249
3215,1.6526461424149719
3216,1.5450188848160793
3217,1.6308471656793893
3218,1.7030142712630936
3219,1.7618185823931642
3220,1.6625060959158837
3221,1.5268889671833372
3222,1.475495231700161
3223,1.685083048645261
3224,1.8407059370554262
3225,1.639728849141156
3226,1.5564714098139178
3227,1.6539469311978885
3228,1.829619763359363
3229,1.5710635624180256
3230,1.626734507900328
3231,1.744087796523405
3232,1.6128527094914535
3233,1.6941168970789533
3234,1.63884164213361
3235,1.6720747925288302
3236,1.712594925493093
3237,1.6446176010359974
3238,1.69275998636379
3239,1.8471993001030518
3240,1.942250181029028
3241,1.9000594717028827
3242,1.7316568343587906
3243,1.5946811853940817
3244,1.8559335264720629
3245,1.728754385690696
3246,1.7283424413944402
3247,1.7560953525818834
3248,2.2088569011693777
3249,2.2277886710505133
3250,2.2859716000559263
3251,2.2556101280495766
3252,2.0581740040145924
3253,2.2313646781862
3254,2.331272222076629
3255,2.3651388919434524
3256,2.1719284993224925
3257,2.286774011903255
3258,2.131731463705598
3259,2.1188804998467043
3260,2.2928373500149593
3261,2.2666990262511155
3262,2.1749575687039306
3263,2.16230513211497
3264,2.24582089478174
3265,2.352816423754107
3266,2.3126822858274005
3267,2.2997609614017147
3268,2.344576941545866
3269,2.4070643500262774
3270,2.4398236236956548
3271,2.392739151798254
3272,2.484687901857366
3273,2.364657084257305
3274,2.2886146692154403
3275,2.34194585554408
3276,2.3208938325071236
3277,2.324179745369255
3278,2.2804454544664745
3279,2.468686628558472
3280,2.418224389301343
3281,2.120663931638921
3282,2.15357459806645
3283,2.08641917313899
3284,1.991834383016498
3285,2.0804240371573854
3286,2.5610853501885473
3287,2.6692622736265452
3288,2.374272454814913
3289,2.2922882200638433
3290,2.213707821329102
3291,2.2271913826398
3292,2.1785766729521687
3293,2.294460058192751
3294,2.3661826403690114
3295,2.512289968809675
3296,2.341680697666912
3297,2.206528898241893
3298,2.4204267711062952
3299,2.2593347261799224
3300,2.191058913128958
3301,2.4618437620679794
3302,2.3574989474399954
3303,2.262258698842433
3304,2.1630367660799448
3305,2.407629568779932
3306,2.5218892343849855
3307,2.306645691390674
3308,2.1367141590237257
3309,2.2128955966371544
3310,2.2691745253904094
3311,2.2928093472177755
3312,2.233227286493162
3313,2.1118336027546407
3314,2.111678659182497
3315,2.2538907677351987
3316,2.1622506402442707
3317,2.3320994470362892
3318,2.4123324050914885
3319,2.2376426128377305
3320,2.363140141562301
3321,2.6256502836388873
3322,2.5483156069504442
3323,2.2962704606054656
3324,2.264554836186772
3325,2.3396592901203626
3326,2.5634302385526024
3327,2.153364526618343
3328,2.1231017780588024
3329,2.412336146514808
3330,2.466613421420587
3331,2.439954111451347
3332,2.3397860371559993
3333,2.272686556712524
3334,2.163122361481703
3335,2.1043942119989714
3336,2.1517218992588036
3337,2.20041232542239
3338,2.3007352889864228
3339,2.3989051008092708
3340,2.306324705642157
3341,2.2634812683444805
3342,2.118254414272267
3343,2.3077129824713976
3344,2.4025505097005815
3345,2.197315596415554
3346,1.9683708607362147
3347,2.3600313384106624
3348,2.5863774096488976
3349,1.9035429932954162
3350,1.935820147110163
3351,2.0908382197031146
3352,2.112822280355907
3353,2.144186146406223
3354,2.156588257008268
3355,2.2081155054054062
3356,2.2423026785787084
3357,2.0158168537226766
3358,1.9593083836166756
3359,1.94585618286896
3360,1.9455920361110801
3361,1.9638666555605073
3362,2.0186293519526846
3363,2.2720000399762665
3364,2.2202241815801225
3365,2.047022876441479
3366,1.9792905924716198
3367,1.995976054083434
3368,2.1682542505599653
3369,2.535996395557252
3370,2.1632463948922838
3371,1.9920567205795474
3372,2.096171531366585
3373,2.2411188003704936
3374,2.241717278583271
3375,2.18539636954237
3376,2.064109840262708
3377,2.36127343915033
3378,2.164925487735369
3379,2.0662018555240778
3380,2.0759943011273188
3381,2.052387547878876
3382,2.2925788088837518
3383,2.531217835792237
3384,2.2527181697902323
3385,2.1733516482717956
3386,2.2561264097118388
3387,2.2487121699577535
3388,2.2343452308394878
3389,2.2650388442096743
3390,2.451932110482358
3391,2.393734096182648
3392,2.2838339063013287
3393,2.051848456092598
3394,2.1704755748481652
3395,2.1994513613939817
3396,1.9182203306854513
3397,2.05892095245978
3398,2.3122946382218164
3399,2.241700775928493
3400,2.1775400777412997
3401,2.2058492408907386
3402,2.329415268808863
3403,2.2097554588844512
3404,2.117299330170704
3405,2.3252649551363493
3406,2.298879539765947
3407,2.311117985211353
3408,2.4978621150574063
3409,2.3947112347803357
3410,2.177670839164364
3411,2.403602125043536
3412,2.5248132240171866
3413,2.346673823414638
3414,2.3290455098798772
3415,2.346429539207796
3416,2.3003961709573484
3417,2.162169890561321
3418,2.3273526506031077
3419,2.2276189467842356
3420,2.2153574697744975
3421,2.3227522167728623
3422,2.215546919430501
3423,2.2731114326516506
3424,2.4181008256628256
3425,2.486943386542616
3426,2.572621940938842
3427,2.413660452509437
3428,2.1907406548551256
3429,2.155135434263385
3430,1.9414934294084873
3431,2.204830980737345
3432,2.343640856007073
3433,2.3530781936712213
3434,2.297549180440042
3435,2.346950148515923
3436,2.3014452824259184
3437,2.2854207100489954
3438,2.300963327728548
3439,2.328186535362895
3440,2.2867540757375755
3441,1.967117619566577
3442,1.950400700714185
3443,1.9761624527544883
3444,2.0535473818462537
3445,2.0414154960520134
3446,2.1224956312009993
3447,2.24789163778453
3448,2.3227781207514466
3449,2.018608392878174
3450,2.038789920464644
3451,1.9698517533332476
3452,1.943218848485082
3453,1.7812291742387747
3454,1.8375440728070285
3455,1.9880100722759904
3456,2.1985626137858563
3457,2.1508741315182625
3458,2.108131429863583
3459,1.9463731824574049
3460,1.9806805094943527
3461,2.022976385105061
3462,2.0598819912733277
3463,2.0303039290453264
3464,2.065273666838143
3465,2.024993406121085
3466,1.8760161119907288
3467,1.9849778751447373
3468,2.0912958161682913
3469,1.9692964404516307
3470,1.8715245984565738
3471,1.9394501044873742
3472,2.1628480260233314
3473,2.0354001897178464
3474,2.063076048269533
3475,2.052381397772928
3476,2.1425929389450387
3477,2.182508966201758
3478,1.9874476963130927
3479,2.0240329147618987
3480,1.996054012011513
3481,1.9709562024040654
3482,1.945983065871798
3483,2.1627613245457673
3484,2.077766571403776
3485,2.061468459256336
3486,2.0997776588578807
3487,2.01542970770846
3488,2.2182854438482034
3489,2.007254904503458
3490,1.933937049362889
3491,2.098794078540055
3492,1.9516749631088923
3493,1.9261797502322138
3494,2.010637442643838
3495,2.0487894563977487
3496,2.0884863055620184
3497,2.061357779218195
3498,1.9246459594339707
3499,1.99335061043977
3500,2.106976594467046
3501,2.129361719174523
3502,2.0989199852130107
3503,2.138288171123907
3504,2.0390232095753533
3505,1.9858977933339577
3506,1.9124746964850718
3507,1.984861404753774
3508,1.9670318110936265
3509,1.8694240297862312
3510,1.832807878725137
3511,1.9978505134583324
3512,2.086582615775015
3513,2.2361835784296313
3514,2.003567802082862
3515,1.983063865383761
3516,2.1761331687448626
3517,2.1629190224177117
3518,2.1534186329590637
3519,2.1304822752756394
3520,2.151688629703158
3521,2.2234908039115493
3522,2.0346190509865645
3523,1.9874140169801242
3524,1.9175007490948166
3525,1.895191854560781
3526,1.8272802730369484
3527,1.9258317267349516
3528,1.9670491659167773
3529,2.004587959364047
3530,2.029643573435282
3531,2.0621645410563474
3532,1.9699785804544845
3533,1.850196297060377
3534,1.960047352430889
3535,2.000703174255415
3536,1.9574808156626808
3537,2.0407994199708273
3538,1.9950272226738124
3539,1.9389500749725943
3540,1.9303946541929884
3541,2.0126677539783984
3542,2.0033803431102366
3543,1.9325276528867565
3544,1.905133490615221
3545,1.7769103261001915
3546,1.7966991558973748
3547,1.9319783953510692
3548,1.5868027551582664
3549,1.5675097485983842
3550,1.6267130157609133
3551,1.8457547514360526
3552,1.9788112123722275
3553,1.9148069357034336
3554,2.0546529864283833
3555,2.0
3556,1.9458230223033817
3557,2.0407168192635066
3558,2.046282838749108
3559,2.1617114131839115
3560,2.0601533049195457
3561,1.8994099187275775
3562,1.9081670242899316
3563,1.863785036511017
3564,1.8692523476042175
3565,2.0319453601489545
3566,2.211966576779768
3567,2.130067360159461
3568,2.0283596656334275
3569,2.0198226142054145
3570,1.8927349162008986
3571,1.6579547268746022
3572,1.8675617700046092
3573,1.9483703755190043
3574,1.714665510179454
3575,2.1714140804090913
3576,2.258120340799626
3577,1.9193596168372977
3578,1.8879449607931789
3579,1.8499616136432768
3580,1.9819366387331483
3581,2.1160970022231638
3582,2.011006356760015
3583,1.9226846875479457
3584,2.0974093696880725
3585,2.268625337380361
3586,2.258232475114061
3587,2.193906790585282
3588,1.9755333299226978
3589,2.1716959186251845
3590,2.0324802920941254
3591,2.0023145713819317
3592,2.014365246669528
3593,2.1226537864978954
3594,2.142649440771633
3595,2.021723868905105
3596,2.0505900722036703
3597,1.9381473641176656
3598,1.916038618916009
3599,2.079602188088217
3600,2.0698243683887005
3601,1.9829089013179484
3602,1.9643258109894446
3603,2.0109784570778992
3604,1.8774638067401321
3605,2.0095703103004916
3606,2.0805288000960385
3607,1.9694313484482864
3608,1.8120259122408757
3609,1.8714116848702245
3610,2.062798564889339
3611,2.101902422179196
3612,2.0904646715612176
3613,1.8897891446070576
3614,1.974094296567314
3615,2.123839914461028
3616,1.9750800342442834
3617,1.6905803479741393
3618,1.8431204578734397
3619,1.9708316772560144
3620,2.1047037546246563
3621,2.14725214981438
3622,2.4443305183819413
3623,2.5105413817712092
3624,2.1235475308700775
3625,2.100258454040048
3626,2.4061897374302834
3627,2.248792564642994
3628,1.9782495034001022
3629,1.9619600585685475
3630,2.094705560566086
3631,2.1216887318823465
3632,2.126748668864689
3633,1.9788531068188704
3634,1.8912519712524962
3635,1.93518896618594
3636,2.3648025498121696
3637,2.105933848667174
3638,2.069643498051914
3639,2.243547640070562
3640,2.095149170042915
3641,2.4944542405269403
3642,2.450981938045238
3643,2.0653853702923723
3644,2.1586157314552894
3645,2.2431592925315464
3646,2.0895201119262676
3647,2.1924515366408266
3648,2.3318875554261562
3649,2.3432376694542807
3650,2.343535020338087
3651,2.194610768754887
3652,2.034193795628854
3653,2.0674687972797945
3654,2.039914829937689
3655,2.153181687449656
3656,2.1822707961443917
3657,2.1989153825198646
3658,2.1378074962928353
3659,1.9554758887490253
3660,2.0859364045484563
3661,2.1657377884633986
3662,2.569064153244631
3663,2.5493944312278325
3664,2.4579728476218268
3665,2.133483184071626
3666,1.9804248504410502
3667,2.0516942616056615
3668,2.2199350178743003
3669,2.167898108542864
3670,2.0305225787161993
3671,2.049098967548239
3672,2.002271924493728
3673,1.9935053170442123
3674,2.194521125146744
3675,2.3154052269427976
3676,2.1139382157804607
3677,2.1147719181310194
3678,2.191795411024855
3679,2.1155047012193826
3680,1.8690819105791998
3681,1.952799779097498
3682,2.1711030385780563
3683,1.8842781199196617
3684,1.8713692376214301
3685,2.0459513565653076
3686,2.19975595768378
3687,2.478138121338994
3688,2.2849691926603475
3689,2.2375559072930535
3690,2.3230605393889365
3691,2.4694589327932697
3692,2.266571224640777
3693,1.9390580625379046
3694,2.035239746090808
3695,2.1138559489744115
3696,2.166561416717124
3697,2.0710120729478154
3698,1.987323530588898
3699,2.125073657616865
3700,2.0796112018181105
3701,2.10996561689983
3702,2.2978164480792955
3703,2.405991207336929
3704,2.1944993109784945
3705,2.004715268177436
3706,2.088170457759828
3707,2.1803927624844004
3708,2.1473321134572347
3709,1.9297089618892562
3710,1.8811344386160689
3711,1.9128334976152677
3712,2.0861809084779446
3713,1.8535823808422314
3714,1.8218412978970588
3715,2.0425426538796336
3716,2.0752296073075236
3717,2.0708570650770586
3718,1.9269874575442618
3719,2.0131845511966198
3720,1.963909111176114
3721,1.9600450226157884
3722,2.0505887298586685
3723,1.9674855972067227
3724,1.909877721440282
3725,1.986407917085143
3726,2.0196110583089895
3727,2.23360504599921
3728,2.1841739595944842
3729,2.117371410830899
3730,2.0651608109081034
3731,2.0072938143268226
3732,1.9102733090916046
3733,1.9567430925563496
3734,2.1789780444758
3735,2.1682534001189655
3736,2.259536332231296
3737,2.1902798758997504
3738,2.07205815844804
3739,2.0601663785982645
3740,2.0778742046094236
3741,2.1185540889675067
3742,1.8731167046643207
3743,2.002494212928045
3744,2.035975267266963
3745,1.8994097233804779
3746,1.8287639377668783
3747,2.0057614299302173
3748,2.066525690516889
3749,2.0557533048488974
3750,2.2494851910068587
3751,2.4082865881475133
3752,2.1348260573578304
3753,1.929221187050725
3754,2.0668702220587862
3755,2.2942993484112293
3756,2.1501971877126933
3757,1.8438111189281234
3758,1.6407143239880626
3759,1.67437903953352
3760,2.00410656886946
3761,2.082100801974098
3762,2.1889549918874964
3763,2.2935949205081942
3764,2.363186183484763
3765,2.1714962520276186
3766,2.108844602825801
3767,2.0653915487590218
3768,1.8477654990326569
3769,1.7281131522884992
3770,1.7373838880565455
3771,1.7252401662904844
3772,1.791177229054498
3773,2.0654546626655295
3774,2.1126063993448283
3775,2.1426656186316086
3776,2.254180744629852
3777,2.2036919907123638
3778,2.016566187952787
3779,1.9977490557665256
3780,1.953108921415546
3781,1.7251852518289512
3782,1.5473276179539739
3783,1.56482396825331
3784,1.718474245580472
3785,2.0983300879179083
3786,2.404593769791394
3787,2.3108398623632844
3788,2.195210062086217
3789,2.2754694315341153
3790,2.190523393874403
3791,1.8619228335626585
3792,1.8830793230409046
3793,1.8399462432262457
3794,1.7467969086784945
3795,2.0366868921208945
3796,2.191667257210276
3797,2.1484017744995776
3798,2.3124097423968957
3799,2.3214813703322665
3800,1.9716400703661203
3801,2.0919872593742763
3802,1.8086831123648857
3803,1.766833609219337
3804,1.8664494862381822
3805,1.8321454833660105
3806,2.0918344884076836
3807,2.1621394229537634
3808,2.3138732639474404
3809,2.1749115283349583
3810,2.0970872999042247
3811,2.30319291687646
3812,2.0489682712345814
3813,1.7569217730710835
3814,1.6933518865305295
3815,1.952796660810547
3816,1.8840230528320612
3817,1.8592407645245501
3818,2.099271988580573
3819,2.131401480949759
3820,2.325156714457707
3821,2.1121254304877253
3822,2.0646509989436455
3823,2.1067356469281746
3824,2.110302469721422
